[2018-09-11 11:21:24,728] 0 [main]  INFO ContextLoader initWebApplicationContext.285- Root WebApplicationContext: initialization started
 [2018-09-11 11:21:25,286] 558 [main]  INFO FilterInvocationSecurityMetadataSourceParser parseInterceptUrlsForFilterInvocationRequestMap.158- Creating access control expression attribute 'hasRole('ROLE_ADMIN')' for /admin
 [2018-09-11 11:21:25,286] 558 [main]  INFO FilterInvocationSecurityMetadataSourceParser parseInterceptUrlsForFilterInvocationRequestMap.158- Creating access control expression attribute 'hasAnyRole('ROLE_ADMIN', 'ROLE_NURSE')' for /nurse
 [2018-09-11 11:21:25,286] 558 [main]  INFO FilterInvocationSecurityMetadataSourceParser parseInterceptUrlsForFilterInvocationRequestMap.158- Creating access control expression attribute 'hasAnyRole('ROLE_ADMIN', 'ROLE_PHYSICIAN')' for /physician
 [2018-09-11 11:21:25,287] 559 [main]  INFO FilterInvocationSecurityMetadataSourceParser parseInterceptUrlsForFilterInvocationRequestMap.158- Creating access control expression attribute 'hasAnyRole('ROLE_ADMIN', 'ROLE_RECEPTIONIST')' for /receptionist
 [2018-09-11 11:21:25,287] 559 [main]  INFO FilterInvocationSecurityMetadataSourceParser parseInterceptUrlsForFilterInvocationRequestMap.158- Creating access control expression attribute 'isAuthenticated()' for /other/**
 [2018-09-11 11:21:25,315] 587 [main]  INFO HttpSecurityBeanDefinitionParser checkFilterChainOrder.306- Checking sorted filter chain: [Root bean: class [org.springframework.security.web.context.SecurityContextPersistenceFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 200, Root bean: class [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 400, Root bean: class [org.springframework.security.web.header.HeaderWriterFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 500, Root bean: class [org.springframework.security.web.authentication.logout.LogoutFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 700, <org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter#0>, order = 1100, Root bean: class [org.springframework.security.web.savedrequest.RequestCacheAwareFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1600, Root bean: class [org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1700, Root bean: class [org.springframework.security.web.authentication.AnonymousAuthenticationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2000, Root bean: class [org.springframework.security.web.session.SessionManagementFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2100, Root bean: class [org.springframework.security.web.access.ExceptionTranslationFilter]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2200, <org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0>, order = 2300]
 [2018-09-11 11:21:25,320] 592 [main]  DEBUG XmlBeanDefinitionReader loadBeanDefinitions.224- Loaded 30 bean definitions from location pattern [/WEB-INF/spring-security.xml]
 [2018-09-11 11:21:25,321] 593 [main]  DEBUG XmlWebApplicationContext obtainFreshBeanFactory.540- Bean factory for Root WebApplicationContext: org.springframework.beans.factory.support.DefaultListableBeanFactory@46c662f2: defining beans [userController,physicianController,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,dataSource,org.springframework.security.filterChains,org.springframework.security.filterChainProxy,org.springframework.security.web.PortMapperImpl#0,org.springframework.security.web.PortResolverImpl#0,org.springframework.security.config.authentication.AuthenticationManagerFactoryBean#0,org.springframework.security.authentication.ProviderManager#0,org.springframework.security.web.context.HttpSessionSecurityContextRepository#0,org.springframework.security.web.authentication.session.CompositeSessionAuthenticationStrategy#0,org.springframework.security.web.savedrequest.HttpSessionRequestCache#0,org.springframework.security.web.access.expression.DefaultWebSecurityExpressionHandler#0,org.springframework.security.access.vote.AffirmativeBased#0,org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0,org.springframework.security.web.access.DefaultWebInvocationPrivilegeEvaluator#0,org.springframework.security.authentication.AnonymousAuthenticationProvider#0,org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter#0,org.springframework.security.userDetailsServiceFactory,org.springframework.security.web.DefaultSecurityFilterChain#0,org.springframework.security.provisioning.InMemoryUserDetailsManager#0,org.springframework.security.authentication.dao.DaoAuthenticationProvider#0,org.springframework.security.provisioning.JdbcUserDetailsManager#0,org.springframework.security.authentication.dao.DaoAuthenticationProvider#1,org.springframework.security.authentication.DefaultAuthenticationEventPublisher#0,org.springframework.security.authenticationManager]; root of factory hierarchy
 [2018-09-11 11:21:25,329] 601 [main]  DEBUG DefaultListableBeanFactory registerScope.867- Registering scope 'request' with implementation [org.springframework.web.context.request.RequestScope@3ce7394f]
 [2018-09-11 11:21:25,330] 602 [main]  DEBUG DefaultListableBeanFactory registerScope.867- Registering scope 'session' with implementation [org.springframework.web.context.request.SessionScope@314f59b]
 [2018-09-11 11:21:25,330] 602 [main]  DEBUG DefaultListableBeanFactory registerScope.867- Registering scope 'globalSession' with implementation [org.springframework.web.context.request.SessionScope@63c99f7]
 [2018-09-11 11:21:25,331] 603 [main]  DEBUG DefaultListableBeanFactory registerScope.867- Registering scope 'application' with implementation [org.springframework.web.context.support.ServletContextScope@4403bff8]
 [2018-09-11 11:21:25,352] 624 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
 [2018-09-11 11:21:25,352] 624 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
 [2018-09-11 11:21:25,369] 641 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
 [2018-09-11 11:21:25,371] 643 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
 [2018-09-11 11:21:25,436] 708 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
 [2018-09-11 11:21:25,436] 708 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
 [2018-09-11 11:21:25,437] 709 [main]  INFO AutowiredAnnotationBeanPostProcessor <init>.153- JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
 [2018-09-11 11:21:25,438] 710 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' to allow for resolving potential circular references
 [2018-09-11 11:21:25,438] 710 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
 [2018-09-11 11:21:25,438] 710 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
 [2018-09-11 11:21:25,439] 711 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
 [2018-09-11 11:21:25,439] 711 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' to allow for resolving potential circular references
 [2018-09-11 11:21:25,440] 712 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
 [2018-09-11 11:21:25,440] 712 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
 [2018-09-11 11:21:25,440] 712 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
 [2018-09-11 11:21:25,443] 715 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' to allow for resolving potential circular references
 [2018-09-11 11:21:25,444] 716 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
 [2018-09-11 11:21:25,444] 716 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
 [2018-09-11 11:21:25,444] 716 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
 [2018-09-11 11:21:25,445] 717 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' to allow for resolving potential circular references
 [2018-09-11 11:21:25,445] 717 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
 [2018-09-11 11:21:25,445] 717 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
 [2018-09-11 11:21:25,445] 717 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
 [2018-09-11 11:21:25,446] 718 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' to allow for resolving potential circular references
 [2018-09-11 11:21:25,446] 718 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
 [2018-09-11 11:21:25,449] 721 [main]  DEBUG XmlWebApplicationContext initMessageSource.646- Unable to locate MessageSource with name 'messageSource': using default [org.springframework.context.support.DelegatingMessageSource@3d798e76]
 [2018-09-11 11:21:25,451] 723 [main]  DEBUG XmlWebApplicationContext initApplicationEventMulticaster.670- Unable to locate ApplicationEventMulticaster with name 'applicationEventMulticaster': using default [org.springframework.context.event.SimpleApplicationEventMulticaster@23469199]
 [2018-09-11 11:21:25,454] 726 [main]  DEBUG UiApplicationContextUtils initThemeSource.85- Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@580c17a0]
 [2018-09-11 11:21:25,461] 733 [main]  DEBUG DefaultListableBeanFactory preInstantiateSingletons.724- Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@46c662f2: defining beans [userController,physicianController,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,dataSource,org.springframework.security.filterChains,org.springframework.security.filterChainProxy,org.springframework.security.web.PortMapperImpl#0,org.springframework.security.web.PortResolverImpl#0,org.springframework.security.config.authentication.AuthenticationManagerFactoryBean#0,org.springframework.security.authentication.ProviderManager#0,org.springframework.security.web.context.HttpSessionSecurityContextRepository#0,org.springframework.security.web.authentication.session.CompositeSessionAuthenticationStrategy#0,org.springframework.security.web.savedrequest.HttpSessionRequestCache#0,org.springframework.security.web.access.expression.DefaultWebSecurityExpressionHandler#0,org.springframework.security.access.vote.AffirmativeBased#0,org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0,org.springframework.security.web.access.DefaultWebInvocationPrivilegeEvaluator#0,org.springframework.security.authentication.AnonymousAuthenticationProvider#0,org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter#0,org.springframework.security.userDetailsServiceFactory,org.springframework.security.web.DefaultSecurityFilterChain#0,org.springframework.security.provisioning.InMemoryUserDetailsManager#0,org.springframework.security.authentication.dao.DaoAuthenticationProvider#0,org.springframework.security.provisioning.JdbcUserDetailsManager#0,org.springframework.security.authentication.dao.DaoAuthenticationProvider#1,org.springframework.security.authentication.DefaultAuthenticationEventPublisher#0,org.springframework.security.authenticationManager,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor]; root of factory hierarchy
